word,rawFreq,invDocFreq,rank
free of,169,9.674446839400966,11325
on tour,169,9.674446839400966,11326
ill love,169,9.674446839400966,11327
check our,169,9.674446839400966,11328
writer music,169,9.674446839400966,11329
im 21,169,9.674446839400966,11330
singer writer,169,9.674446839400966,11331
have for,169,9.674446839400966,11332
it big,169,9.674446839400966,11333
lecturer at,169,9.674446839400966,11334
be too,169,9.674446839400966,11335
are also,169,9.674446839400966,11336
ever need,169,9.674446839400966,11337
my bestie,169,9.674446839400966,11338
get by,169,9.674446839400966,11339
sleep over,169,9.674446839400966,11340
smile i,169,9.674446839400966,11341
i already,169,9.674446839400966,11342
chemical engineer,169,9.674446839400966,11343
rt my,169,9.674446839400966,11344
and facebook,169,9.674446839400966,11345
news feed,169,9.674446839400966,11346
unless i,169,9.674446839400966,11347
and passion,169,9.674446839400966,11348
automated weather,169,9.674446839400966,11349
scuba diver,169,9.674446839400966,11350
saints fan,169,9.674446839400966,11351
your region,169,9.674446839400966,11352
producer dj,169,9.674446839400966,11353
much you,169,9.674446839400966,11354
and inspiring,169,9.674446839400966,11355
while youre,169,9.674446839400966,11356
of live,169,9.674446839400966,11357
back home,169,9.674446839400966,11358
we serve,169,9.674446839400966,11359
proud mommy,169,9.674446839400966,11360
and children,169,9.674446839400966,11361
time the,169,9.674446839400966,11362
graduate and,169,9.674446839400966,11363
gets you,169,9.674446839400966,11364
where are,169,9.674446839400966,11365
a fish,169,9.674446839400966,11366
loving you,169,9.674446839400966,11367
and amazing,169,9.674446839400966,11368
y un,169,9.674446839400966,11369
updated with,169,9.674446839400966,11370
the brightest,168,9.68038157492078,11371
not i,168,9.68038157492078,11372
information security,168,9.68038157492078,11373
sit back,168,9.68038157492078,11374
bookings features,168,9.68038157492078,11375
sister and,168,9.68038157492078,11376
a freak,168,9.68038157492078,11377
they just,168,9.68038157492078,11378
loud and,168,9.68038157492078,11379
of i,168,9.68038157492078,11380
im done,168,9.68038157492078,11381
turn up,168,9.68038157492078,11382
and drawing,168,9.68038157492078,11383
english major,168,9.68038157492078,11384
the hustle,168,9.68038157492078,11385
the rainbow,168,9.68038157492078,11386
tweets not,168,9.68038157492078,11387
go hard,168,9.68038157492078,11388
life worth,168,9.68038157492078,11389
bring it,168,9.68038157492078,11390
forum for,168,9.68038157492078,11391
swear i,168,9.68038157492078,11392
are doing,168,9.68038157492078,11393
to transform,168,9.68038157492078,11394
me purpose,168,9.68038157492078,11395
purpose in,168,9.68038157492078,11396
break your,168,9.68038157492078,11397
digital strategist,168,9.68038157492078,11398
the few,168,9.68038157492078,11399
and natural,168,9.68038157492078,11400
given to,168,9.68038157492078,11401
latest and,168,9.68038157492078,11402
at best,168,9.68038157492078,11403
t t,168,9.68038157492078,11404
she be,168,9.68038157492078,11405
film lover,168,9.68038157492078,11406
west of,168,9.68038157492078,11407
foreign affairs,168,9.68038157492078,11408
f e,168,9.68038157492078,11409
cry baby,168,9.68038157492078,11410
go round,168,9.68038157492078,11411
reply to,168,9.68038157492078,11412
right i,168,9.68038157492078,11413
can feel,168,9.68038157492078,11414
host and,168,9.68038157492078,11415
safety and,168,9.68038157492078,11416
the cold,168,9.68038157492078,11417
said that,168,9.68038157492078,11418
armed forces,168,9.68038157492078,11419
off to,168,9.68038157492078,11420
for 15,168,9.68038157492078,11421
feeling epic,168,9.68038157492078,11422
que soy,168,9.68038157492078,11423
surround yourself,168,9.68038157492078,11424
and forget,168,9.68038157492078,11425
on being,168,9.68038157492078,11426
dat way,168,9.68038157492078,11427
your fears,168,9.68038157492078,11428
better me,168,9.68038157492078,11429
twitter but,168,9.68038157492078,11430
swear im,168,9.68038157492078,11431
so in,168,9.68038157492078,11432
and thoughts,168,9.68038157492078,11433
oh well,168,9.68038157492078,11434
rip lil,168,9.68038157492078,11435
girl at,168,9.68038157492078,11436
probably somewhere,168,9.68038157492078,11437
a patriot,168,9.68038157492078,11438
white girl,168,9.68038157492078,11439
post a,168,9.68038157492078,11440
and green,168,9.68038157492078,11441
and trump,168,9.68038157492078,11442
marketing student,168,9.68038157492078,11443
media student,168,9.68038157492078,11444
it always,168,9.68038157492078,11445
the freshest,168,9.68038157492078,11446
a ride,168,9.68038157492078,11447
ep out,167,9.686351741907284,11448
per day,167,9.686351741907284,11449
nurse practitioner,167,9.686351741907284,11450
youtube i,167,9.686351741907284,11451
y s,167,9.686351741907284,11452
isaiah 4031,167,9.686351741907284,11453
name on,167,9.686351741907284,11454
my pussy,167,9.686351741907284,11455
keeping up,167,9.686351741907284,11456
is simple,167,9.686351741907284,11457
for customer,167,9.686351741907284,11458
a mad,167,9.686351741907284,11459
news to,167,9.686351741907284,11460
daily updates,167,9.686351741907284,11461
a waste,167,9.686351741907284,11462
southern girl,167,9.686351741907284,11463
a medical,167,9.686351741907284,11464
begins with,167,9.686351741907284,11465
seek to,167,9.686351741907284,11466
some time,167,9.686351741907284,11467
us constitution,167,9.686351741907284,11468
and leadership,167,9.686351741907284,11469
and manga,167,9.686351741907284,11470
out all,167,9.686351741907284,11471
wise man,167,9.686351741907284,11472
joy of,167,9.686351741907284,11473
of heart,167,9.686351741907284,11474
its best,167,9.686351741907284,11475
things sometimes,167,9.686351741907284,11476
the shadow,167,9.686351741907284,11477
shout out,167,9.686351741907284,11478
the final,167,9.686351741907284,11479
flowers and,167,9.686351741907284,11480
and humble,167,9.686351741907284,11481
days make,167,9.686351741907284,11482
and bts,167,9.686351741907284,11483
mens soccer,167,9.686351741907284,11484
the professional,167,9.686351741907284,11485
aint the,167,9.686351741907284,11486
goes wrong,167,9.686351741907284,11487
im cute,167,9.686351741907284,11488
really know,167,9.686351741907284,11489
and power,167,9.686351741907284,11490
mum wife,167,9.686351741907284,11491
schools and,167,9.686351741907284,11492
eat ass,167,9.686351741907284,11493
still working,167,9.686351741907284,11494
can love,167,9.686351741907284,11495
working mom,167,9.686351741907284,11496
why be,167,9.686351741907284,11497
back all,167,9.686351741907284,11498
since 2015,167,9.686351741907284,11499
or what,167,9.686351741907284,11500
princess and,167,9.686351741907284,11501
way for,167,9.686351741907284,11502
courtesy of,167,9.686351741907284,11503
a mean,167,9.686351741907284,11504
thats pretty,167,9.686351741907284,11505
media expert,167,9.686351741907284,11506
a rebel,167,9.686351741907284,11507
rock roll,167,9.686351741907284,11508
no bitch,167,9.686351741907284,11509
worker and,167,9.686351741907284,11510
trap music,167,9.686351741907284,11511
the scenes,167,9.686351741907284,11512
man a,167,9.686351741907284,11513
tweets mostly,167,9.686351741907284,11514
first in,167,9.686351741907284,11515
eyes of,167,9.686351741907284,11516
business school,167,9.686351741907284,11517
business contact,167,9.686351741907284,11518
words to,167,9.686351741907284,11519
the strongest,167,9.686351741907284,11520
without my,167,9.686351741907284,11521
am only,167,9.686351741907284,11522
you again,167,9.686351741907284,11523
the 21st,167,9.686351741907284,11524
the rich,167,9.686351741907284,11525
beautiful thing,167,9.686351741907284,11526
all goes,167,9.686351741907284,11527
around us,167,9.686351741907284,11528
find interesting,167,9.686351741907284,11529
improving the,167,9.686351741907284,11530
cool as,167,9.686351741907284,11531
18 im,167,9.686351741907284,11532
history student,167,9.686351741907284,11533
other way,167,9.686351741907284,11534
winter is,167,9.686351741907284,11535
place is,167,9.686351741907284,11536
stick to,166,9.692357765967495,11537
all but,166,9.692357765967495,11538
radio network,166,9.692357765967495,11539
the st,166,9.692357765967495,11540
advice on,166,9.692357765967495,11541
worlds greatest,166,9.692357765967495,11542
raising awareness,166,9.692357765967495,11543
my all,166,9.692357765967495,11544
bangtan boys,166,9.692357765967495,11545
believed she,166,9.692357765967495,11546
means you,166,9.692357765967495,11547
stand by,166,9.692357765967495,11548
me everything,166,9.692357765967495,11549
worse than,166,9.692357765967495,11550
la salle,166,9.692357765967495,11551
of california,166,9.692357765967495,11552
uni student,166,9.692357765967495,11553
the shadows,166,9.692357765967495,11554
romance author,166,9.692357765967495,11555
future doctor,166,9.692357765967495,11556
been through,166,9.692357765967495,11557
iced coffee,166,9.692357765967495,11558
the fall,166,9.692357765967495,11559
with real,166,9.692357765967495,11560
toda la,166,9.692357765967495,11561
the fans,166,9.692357765967495,11562
than words,166,9.692357765967495,11563
is done,166,9.692357765967495,11564
is clothed,166,9.692357765967495,11565
freelance illustrator,166,9.692357765967495,11566
always strive,166,9.692357765967495,11567
play it,166,9.692357765967495,11568
life because,166,9.692357765967495,11569
musician writer,166,9.692357765967495,11570
follower husband,166,9.692357765967495,11571
sometimes it,166,9.692357765967495,11572
wannabe writer,166,9.692357765967495,11573
fashion travel,166,9.692357765967495,11574
by what,166,9.692357765967495,11575
fans and,166,9.692357765967495,11576
river plate,166,9.692357765967495,11577
messed up,166,9.692357765967495,11578
look out,166,9.692357765967495,11579
visual arts,166,9.692357765967495,11580
event management,166,9.692357765967495,11581
town of,166,9.692357765967495,11582
about social,166,9.692357765967495,11583
you found,166,9.692357765967495,11584
make good,166,9.692357765967495,11585
17 snapchat,166,9.692357765967495,11586
im already,166,9.692357765967495,11587
sunshine and,166,9.692357765967495,11588
not go,166,9.692357765967495,11589
and nerd,166,9.692357765967495,11590
minute of,166,9.692357765967495,11591
of ideas,166,9.692357765967495,11592
call my,166,9.692357765967495,11593
the blog,166,9.692357765967495,11594
sun will,166,9.692357765967495,11595
no pain,166,9.692357765967495,11596
makes us,166,9.692357765967495,11597
probably watching,166,9.692357765967495,11598
and pr,166,9.692357765967495,11599
gardening and,166,9.692357765967495,11600
job and,166,9.692357765967495,11601
contact info,166,9.692357765967495,11602
why its,166,9.692357765967495,11603
exercise science,166,9.692357765967495,11604
time but,166,9.692357765967495,11605
that she,166,9.692357765967495,11606
communications and,166,9.692357765967495,11607
on every,166,9.692357765967495,11608
enough of,166,9.692357765967495,11609
in ny,166,9.692357765967495,11610
men are,166,9.692357765967495,11611
wanna go,166,9.692357765967495,11612
our main,166,9.692357765967495,11613
research on,166,9.692357765967495,11614
life all,166,9.692357765967495,11615
a well,166,9.692357765967495,11616
and hungry,166,9.692357765967495,11617
though she,166,9.692357765967495,11618
kids are,166,9.692357765967495,11619
from chicago,166,9.692357765967495,11620
the football,166,9.692357765967495,11621
same thing,165,9.698400080423458,11622
life dont,165,9.698400080423458,11623
east london,165,9.698400080423458,11624
views only,165,9.698400080423458,11625
rep for,165,9.698400080423458,11626
cycling and,165,9.698400080423458,11627
for its,165,9.698400080423458,11628
name for,165,9.698400080423458,11629
any pronouns,165,9.698400080423458,11630
a k,165,9.698400080423458,11631
tv presenter,165,9.698400080423458,11632
tv music,165,9.698400080423458,11633
and womens,165,9.698400080423458,11634
found at,165,9.698400080423458,11635
yourself is,165,9.698400080423458,11636
strategy and,165,9.698400080423458,11637
a soldier,165,9.698400080423458,11638
future and,165,9.698400080423458,11639
lets player,165,9.698400080423458,11640
are pretty,165,9.698400080423458,11641
and generally,165,9.698400080423458,11642
nc state,165,9.698400080423458,11643
not let,165,9.698400080423458,11644
dms closed,165,9.698400080423458,11645
i now,165,9.698400080423458,11646
says i,165,9.698400080423458,11647
us are,165,9.698400080423458,11648
por favor,165,9.698400080423458,11649
day im,165,9.698400080423458,11650
and trust,165,9.698400080423458,11651
nigga with,165,9.698400080423458,11652
ill show,165,9.698400080423458,11653
regret the,165,9.698400080423458,11654
football league,165,9.698400080423458,11655
scottish independence,165,9.698400080423458,11656
who live,165,9.698400080423458,11657
n o,165,9.698400080423458,11658
and geek,165,9.698400080423458,11659
hard but,165,9.698400080423458,11660
days are,165,9.698400080423458,11661
a keen,165,9.698400080423458,11662
drummer for,165,9.698400080423458,11663
everything im,165,9.698400080423458,11664
wide variety,165,9.698400080423458,11665
dream a,165,9.698400080423458,11666
tattoos and,165,9.698400080423458,11667
ac milan,165,9.698400080423458,11668
one way,165,9.698400080423458,11669
and above,165,9.698400080423458,11670
always ready,165,9.698400080423458,11671
two wonderful,165,9.698400080423458,11672
world on,165,9.698400080423458,11673
government of,165,9.698400080423458,11674
in dallas,165,9.698400080423458,11675
reporter covering,165,9.698400080423458,11676
loved the,165,9.698400080423458,11677
trash can,165,9.698400080423458,11678
sustainable development,165,9.698400080423458,11679
one nation,165,9.698400080423458,11680
me da,165,9.698400080423458,11681
walk the,165,9.698400080423458,11682
big world,165,9.698400080423458,11683
r l,165,9.698400080423458,11684
family life,165,9.698400080423458,11685
raised on,165,9.698400080423458,11686
its who,165,9.698400080423458,11687
were going,165,9.698400080423458,11688
is fierce,165,9.698400080423458,11689
like making,165,9.698400080423458,11690
music production,165,9.698400080423458,11691
man im,165,9.698400080423458,11692
stay down,165,9.698400080423458,11693
regional manager,165,9.698400080423458,11694
mother sister,165,9.698400080423458,11695
their bio,165,9.698400080423458,11696
i drive,165,9.698400080423458,11697
and about,165,9.698400080423458,11698
at that,165,9.698400080423458,11699
and consultant,165,9.698400080423458,11700
a handsome,165,9.698400080423458,11701
were on,165,9.698400080423458,11702
snapchat me,165,9.698400080423458,11703
to good,164,9.704479126499841,11704
usa and,164,9.704479126499841,11705
which you,164,9.704479126499841,11706
our latest,164,9.704479126499841,11707
came here,164,9.704479126499841,11708
truth in,164,9.704479126499841,11709
are everything,164,9.704479126499841,11710
to ever,164,9.704479126499841,11711
and son,164,9.704479126499841,11712
pieces of,164,9.704479126499841,11713
sorry if,164,9.704479126499841,11714
world you,164,9.704479126499841,11715
a media,164,9.704479126499841,11716
salman khan,164,9.704479126499841,11717
texas forever,164,9.704479126499841,11718
south of,164,9.704479126499841,11719
writer a,164,9.704479126499841,11720
say a,164,9.704479126499841,11721
se eu,164,9.704479126499841,11722
love cooking,164,9.704479126499841,11723
photographer artist,164,9.704479126499841,11724
of rock,164,9.704479126499841,11725
writes for,164,9.704479126499841,11726
a quest,164,9.704479126499841,11727
make stuff,164,9.704479126499841,11728
kiss my,164,9.704479126499841,11729
want something,164,9.704479126499841,11730
eng ok,164,9.704479126499841,11731
fire in,164,9.704479126499841,11732
the hype,164,9.704479126499841,11733
will to,164,9.704479126499841,11734
hate myself,164,9.704479126499841,11735
and american,164,9.704479126499841,11736
love by,164,9.704479126499841,11737
day a,164,9.704479126499841,11738
your dad,164,9.704479126499841,11739
an awardwinning,164,9.704479126499841,11740
dont wait,164,9.704479126499841,11741
and illustrator,164,9.704479126499841,11742
in equality,164,9.704479126499841,11743
excuse me,164,9.704479126499841,11744
faster than,164,9.704479126499841,11745
on i,164,9.704479126499841,11746
gospel of,164,9.704479126499841,11747
vietnam vet,164,9.704479126499841,11748
glory of,164,9.704479126499841,11749
bbc radio,164,9.704479126499841,11750
feel me,164,9.704479126499841,11751
agency in,164,9.704479126499841,11752
you dare,164,9.704479126499841,11753
need i,164,9.704479126499841,11754
view all,164,9.704479126499841,11755
middle class,164,9.704479126499841,11756
follow him,164,9.704479126499841,11757
every saturday,164,9.704479126499841,11758
she can,164,9.704479126499841,11759
take our,164,9.704479126499841,11760
how bout,164,9.704479126499841,11761
spoiler free,164,9.704479126499841,11762
this feed,164,9.704479126499841,11763
being myself,164,9.704479126499841,11764
new ideas,164,9.704479126499841,11765
conservative patriot,164,9.704479126499841,11766
tweet is,164,9.704479126499841,11767
3 amazing,164,9.704479126499841,11768
was yesterday,164,9.704479126499841,11769
dans le,164,9.704479126499841,11770
nation first,164,9.704479126499841,11771
yesterday is,164,9.704479126499841,11772
ill see,164,9.704479126499841,11773
a cause,164,9.704479126499841,11774
a genius,164,9.704479126499841,11775
yes my,164,9.704479126499841,11776
my prince,164,9.704479126499841,11777
am going,164,9.704479126499841,11778
will remember,164,9.704479126499841,11779
wine enthusiast,164,9.704479126499841,11780
violets are,164,9.704479126499841,11781
and currently,164,9.704479126499841,11782
future lawyer,164,9.704479126499841,11783
gotta keep,164,9.704479126499841,11784
ideas to,164,9.704479126499841,11785
if this,164,9.704479126499841,11786
the group,164,9.704479126499841,11787
in black,163,9.710595353517277,11788
beauty fashion,163,9.710595353517277,11789
of school,163,9.710595353517277,11790
some reason,163,9.710595353517277,11791
being with,163,9.710595353517277,11792
content manager,163,9.710595353517277,11793
get too,163,9.710595353517277,11794
bio in,163,9.710595353517277,11795
many of,163,9.710595353517277,11796
stay broken,163,9.710595353517277,11797
the jungle,163,9.710595353517277,11798
night owl,163,9.710595353517277,11799
built to,163,9.710595353517277,11800
an obsession,163,9.710595353517277,11801
a hundred,163,9.710595353517277,11802
so just,163,9.710595353517277,11803
stop and,163,9.710595353517277,11804
people smile,163,9.710595353517277,11805
democratic party,163,9.710595353517277,11806
the come,163,9.710595353517277,11807
for best,163,9.710595353517277,11808
of allah,163,9.710595353517277,11809
love never,163,9.710595353517277,11810
the canadian,163,9.710595353517277,11811
a trash,163,9.710595353517277,11812
to sit,163,9.710595353517277,11813
an original,163,9.710595353517277,11814
was given,163,9.710595353517277,11815
remember you,163,9.710595353517277,11816
way up,163,9.710595353517277,11817
twitter profile,163,9.710595353517277,11818
support you,163,9.710595353517277,11819
tools for,163,9.710595353517277,11820
jewelry designer,163,9.710595353517277,11821
artist songwriter,163,9.710595353517277,11822
hot sauce,163,9.710595353517277,11823
committee member,163,9.710595353517277,11824
gamer nerd,163,9.710595353517277,11825
all black,163,9.710595353517277,11826
aint me,163,9.710595353517277,11827
me going,163,9.710595353517277,11828
final year,163,9.710595353517277,11829
lazy to,163,9.710595353517277,11830
the deep,163,9.710595353517277,11831
insta snap,163,9.710595353517277,11832
always endorsements,163,9.710595353517277,11833
her eyes,163,9.710595353517277,11834
positive energy,163,9.710595353517277,11835
business is,163,9.710595353517277,11836
like long,163,9.710595353517277,11837
photography is,163,9.710595353517277,11838
get at,163,9.710595353517277,11839
when no,163,9.710595353517277,11840
and photos,163,9.710595353517277,11841
executive editor,163,9.710595353517277,11842
keep fighting,163,9.710595353517277,11843
to wake,163,9.710595353517277,11844
never regret,163,9.710595353517277,11845
stream of,163,9.710595353517277,11846
dir of,163,9.710595353517277,11847
political commentator,163,9.710595353517277,11848
been on,163,9.710595353517277,11849
of film,163,9.710595353517277,11850
me instagram,163,9.710595353517277,11851
updates of,163,9.710595353517277,11852
past is,163,9.710595353517277,11853
saw the,163,9.710595353517277,11854
will only,163,9.710595353517277,11855
chances are,163,9.710595353517277,11856
not looking,163,9.710595353517277,11857
national and,163,9.710595353517277,11858
make something,163,9.710595353517277,11859
im currently,163,9.710595353517277,11860
at every,163,9.710595353517277,11861
high performance,163,9.710595353517277,11862
glasgow rangers,163,9.710595353517277,11863
yo self,163,9.710595353517277,11864
historian of,163,9.710595353517277,11865
affected by,163,9.710595353517277,11866
student with,163,9.710595353517277,11867
so its,163,9.710595353517277,11868
bitch with,163,9.710595353517277,11869
brands and,163,9.710595353517277,11870
the gap,163,9.710595353517277,11871
contribute to,163,9.710595353517277,11872
alum and,163,9.710595353517277,11873
she had,162,9.716749219091655,11874
be beautiful,162,9.716749219091655,11875
up as,162,9.716749219091655,11876
necessarily an,162,9.716749219091655,11877
ever after,162,9.716749219091655,11878
website below,162,9.716749219091655,11879
blend of,162,9.716749219091655,11880
wine drinker,162,9.716749219091655,11881
in wales,162,9.716749219091655,11882
in media,162,9.716749219091655,11883
our lord,162,9.716749219091655,11884
a canadian,162,9.716749219091655,11885
golf course,162,9.716749219091655,11886
the southern,162,9.716749219091655,11887
varsity basketball,162,9.716749219091655,11888
her way,162,9.716749219091655,11889
2 b,162,9.716749219091655,11890
gonna do,162,9.716749219091655,11891
this point,162,9.716749219091655,11892
perfect for,162,9.716749219091655,11893
progressive liberal,162,9.716749219091655,11894
pride in,162,9.716749219091655,11895
parents and,162,9.716749219091655,11896
no place,162,9.716749219091655,11897
move along,162,9.716749219091655,11898
once said,162,9.716749219091655,11899
manual replies,162,9.716749219091655,11900
not war,162,9.716749219091655,11901
a dj,162,9.716749219091655,11902
level up,162,9.716749219091655,11903
twitch and,162,9.716749219091655,11904
is from,162,9.716749219091655,11905
of nursing,162,9.716749219091655,11906
your brain,162,9.716749219091655,11907
green party,162,9.716749219091655,11908
20 and,162,9.716749219091655,11909
manga and,162,9.716749219091655,11910
who really,162,9.716749219091655,11911
competitive cod,162,9.716749219091655,11912
living like,162,9.716749219091655,11913
in fact,162,9.716749219091655,11914
about her,162,9.716749219091655,11915
we had,162,9.716749219091655,11916
medical doctor,162,9.716749219091655,11917
cry over,162,9.716749219091655,11918
a no,162,9.716749219091655,11919
could not,162,9.716749219091655,11920
estate agents,162,9.716749219091655,11921
little time,162,9.716749219091655,11922
hey you,162,9.716749219091655,11923
the voices,162,9.716749219091655,11924
travelling and,162,9.716749219091655,11925
stay for,162,9.716749219091655,11926
time student,162,9.716749219091655,11927
the mother,162,9.716749219091655,11928
my twitch,162,9.716749219091655,11929
policy wonk,162,9.716749219091655,11930
d o,162,9.716749219091655,11931
stop you,162,9.716749219091655,11932
an innovative,162,9.716749219091655,11933
im 16,162,9.716749219091655,11934
norman reedus,162,9.716749219091655,11935
that wants,162,9.716749219091655,11936
to own,162,9.716749219091655,11937
varsity baseball,162,9.716749219091655,11938
hate it,162,9.716749219091655,11939
of tomorrow,162,9.716749219091655,11940
an end,162,9.716749219091655,11941
roller coaster,162,9.716749219091655,11942
play by,162,9.716749219091655,11943
that cant,162,9.716749219091655,11944
miss a,161,9.722941189339576,11945
crazy for,161,9.722941189339576,11946
my style,161,9.722941189339576,11947
amor de,161,9.722941189339576,11948
bottom of,161,9.722941189339576,11949
be something,161,9.722941189339576,11950
the famous,161,9.722941189339576,11951
present and,161,9.722941189339576,11952
no sense,161,9.722941189339576,11953
gotta get,161,9.722941189339576,11954
hearts and,161,9.722941189339576,11955
love story,161,9.722941189339576,11956
bad for,161,9.722941189339576,11957
this too,161,9.722941189339576,11958
tuned for,161,9.722941189339576,11959
addict i,161,9.722941189339576,11960
on both,161,9.722941189339576,11961
reflect those,161,9.722941189339576,11962
keeping the,161,9.722941189339576,11963
offend you,161,9.722941189339576,11964
moment in,161,9.722941189339576,11965
over 50,161,9.722941189339576,11966
figure skating,161,9.722941189339576,11967
not easy,161,9.722941189339576,11968
think like,161,9.722941189339576,11969
happy in,161,9.722941189339576,11970
better in,161,9.722941189339576,11971
professional in,161,9.722941189339576,11972
of photography,161,9.722941189339576,11973
on new,161,9.722941189339576,11974
myth the,161,9.722941189339576,11975
metal head,161,9.722941189339576,11976
twitter so,161,9.722941189339576,11977
change it,161,9.722941189339576,11978
private account,161,9.722941189339576,11979
k e,161,9.722941189339576,11980
shs 17,161,9.722941189339576,11981
hop and,161,9.722941189339576,11982
the evil,161,9.722941189339576,11983
join in,161,9.722941189339576,11984
than this,161,9.722941189339576,11985
is #1,161,9.722941189339576,11986
software dev,161,9.722941189339576,11987
physical education,161,9.722941189339576,11988
the sport,161,9.722941189339576,11989
e m,161,9.722941189339576,11990
senior writer,161,9.722941189339576,11991
in crime,161,9.722941189339576,11992
2 dogs,161,9.722941189339576,11993
subject to,161,9.722941189339576,11994
in helping,161,9.722941189339576,11995
go wrong,161,9.722941189339576,11996
army and,161,9.722941189339576,11997
not pc,161,9.722941189339576,11998
state warriors,161,9.722941189339576,11999
be i,161,9.722941189339576,12000
right or,161,9.722941189339576,12001
the stuff,161,9.722941189339576,12002
vida no,161,9.722941189339576,12003
a concert,161,9.722941189339576,12004
tattoo artist,161,9.722941189339576,12005
music nerd,161,9.722941189339576,12006
into one,161,9.722941189339576,12007
i owe,161,9.722941189339576,12008
can talk,161,9.722941189339576,12009
my dm,161,9.722941189339576,12010
see if,161,9.722941189339576,12011
maya angelou,161,9.722941189339576,12012
doing a,161,9.722941189339576,12013
hello everyone,161,9.722941189339576,12014
deputy editor,161,9.722941189339576,12015
mean im,161,9.722941189339576,12016
agent of,161,9.722941189339576,12017
of fire,161,9.722941189339576,12018
turn into,161,9.722941189339576,12019
and caring,161,9.722941189339576,12020
love others,161,9.722941189339576,12021
strong believer,160,9.729171739090212,12022
life god,160,9.729171739090212,12023
on us,160,9.729171739090212,12024
via the,160,9.729171739090212,12025
jesus family,160,9.729171739090212,12026
left my,160,9.729171739090212,12027
first class,160,9.729171739090212,12028
your problems,160,9.729171739090212,12029
you use,160,9.729171739090212,12030
in return,160,9.729171739090212,12031
shall prosper,160,9.729171739090212,12032
hindu nationalist,160,9.729171739090212,12033
of magic,160,9.729171739090212,12034
freedom to,160,9.729171739090212,12035
find all,160,9.729171739090212,12036
no limits,160,9.729171739090212,12037
sky and,160,9.729171739090212,12038
future rn,160,9.729171739090212,12039
online news,160,9.729171739090212,12040
in dubai,160,9.729171739090212,12041
affordable prices,160,9.729171739090212,12042
too rare,160,9.729171739090212,12043
of rights,160,9.729171739090212,12044
other and,160,9.729171739090212,12045
to youtube,160,9.729171739090212,12046
think and,160,9.729171739090212,12047
of arkansas,160,9.729171739090212,12048
oscar wilde,160,9.729171739090212,12049
offices in,160,9.729171739090212,12050
affairs and,160,9.729171739090212,12051
doesnt exist,160,9.729171739090212,12052
and comedy,160,9.729171739090212,12053
believe i,160,9.729171739090212,12054
estate investor,160,9.729171739090212,12055
reading my,160,9.729171739090212,12056
et la,160,9.729171739090212,12057
up artist,160,9.729171739090212,12058
the scottish,160,9.729171739090212,12059
like one,160,9.729171739090212,12060
and growing,160,9.729171739090212,12061
the lake,160,9.729171739090212,12062
of mystery,160,9.729171739090212,12063
you ready,160,9.729171739090212,12064
please dm,160,9.729171739090212,12065
music all,160,9.729171739090212,12066
is strong,160,9.729171739090212,12067
be featured,160,9.729171739090212,12068
assistant principal,160,9.729171739090212,12069
many times,160,9.729171739090212,12070
sports content,160,9.729171739090212,12071
for personal,160,9.729171739090212,12072
best at,160,9.729171739090212,12073
girl whos,160,9.729171739090212,12074
gave you,160,9.729171739090212,12075
a spiritual,160,9.729171739090212,12076
high on,160,9.729171739090212,12077
a penchant,160,9.729171739090212,12078
kill them,160,9.729171739090212,12079
heart out,160,9.729171739090212,12080
show up,160,9.729171739090212,12081
to college,160,9.729171739090212,12082
teach you,160,9.729171739090212,12083
you god,160,9.729171739090212,12084
brother uncle,160,9.729171739090212,12085
aston villa,160,9.729171739090212,12086
becomes a,160,9.729171739090212,12087
our family,160,9.729171739090212,12088
time we,160,9.729171739090212,12089
e c,160,9.729171739090212,12090
but one,160,9.729171739090212,12091
achieve your,160,9.729171739090212,12092
and products,160,9.729171739090212,12093
keep swimming,160,9.729171739090212,12094
and television,160,9.729171739090212,12095
only 18,160,9.729171739090212,12096
got hacked,160,9.729171739090212,12097
type 1,160,9.729171739090212,12098
heart with,160,9.729171739090212,12099
of indian,160,9.729171739090212,12100
central florida,160,9.729171739090212,12101
are at,160,9.729171739090212,12102
making new,160,9.729171739090212,12103
that if,160,9.729171739090212,12104
of toronto,160,9.729171739090212,12105
am blessed,160,9.729171739090212,12106
the galaxy,160,9.729171739090212,12107
the fan,160,9.729171739090212,12108
in common,160,9.729171739090212,12109
young adults,160,9.729171739090212,12110
nothing and,160,9.729171739090212,12111
mind a,160,9.729171739090212,12112
160 characters,160,9.729171739090212,12113
great people,160,9.729171739090212,12114
grow and,160,9.729171739090212,12115
town fc,160,9.729171739090212,12116
see them,160,9.729171739090212,12117
the hope,160,9.729171739090212,12118
always happy,160,9.729171739090212,12119
better for,159,9.735441352103807,12120
east of,159,9.735441352103807,12121
the brave,159,9.735441352103807,12122
to kick,159,9.735441352103807,12123
wwe and,159,9.735441352103807,12124
es que,159,9.735441352103807,12125
man trying,159,9.735441352103807,12126
creativity and,159,9.735441352103807,12127
to wait,159,9.735441352103807,12128
darkest of,159,9.735441352103807,12129
matthew 1926,159,9.735441352103807,12130
entirely my,159,9.735441352103807,12131
and us,159,9.735441352103807,12132
while im,159,9.735441352103807,12133
in china,159,9.735441352103807,12134
retweets endorsements,159,9.735441352103807,12135
a movement,159,9.735441352103807,12136
and water,159,9.735441352103807,12137
and little,159,9.735441352103807,12138
wont get,159,9.735441352103807,12139
solution for,159,9.735441352103807,12140
